iter	Passed	Remaining
4958	2729	2774
4959	2729	2773
4960	2730	2773
4961	2731	2772
4962	2731	2772
4963	2732	2771
4964	2732	2771
4965	2733	2770
4966	2733	2769
4967	2734	2769
4968	2734	2768
4969	2735	2768
4970	2735	2767
4971	2736	2767
4972	2737	2766
4973	2737	2766
4974	2738	2765
4975	2738	2764
4976	2738	2764
4977	2739	2763
4978	2739	2762
4979	2740	2762
4980	2740	2761
4981	2741	2761
4982	2742	2760
4983	2742	2760
4984	2743	2759
4985	2743	2759
4986	2744	2758
4987	2744	2758
4988	2745	2757
4989	2745	2756
4990	2746	2756
4991	2747	2755
4992	2747	2755
4993	2748	2754
4994	2748	2754
4995	2749	2753
4996	2750	2753
4997	2750	2752
4998	2751	2752
4999	2751	2751
5000	2752	2751
5001	2752	2750
5002	2753	2750
5003	2754	2749
5004	2754	2749
5005	2755	2748
5006	2755	2747
5007	2756	2747
5008	2756	2746
5009	2757	2746
5010	2757	2745
5011	2758	2745
5012	2758	2744
5013	2759	2743
5014	2759	2743
5015	2760	2742
5016	2760	2742
5017	2761	2741
5018	2762	2741
5019	2762	2740
5020	2763	2740
5021	2765	2740
5022	2765	2740
5023	2766	2739
5024	2766	2739
5025	2767	2738
5026	2767	2738
5027	2768	2737
5028	2768	2736
5029	2769	2736
5030	2770	2735
5031	2770	2735
5032	2771	2734
5033	2771	2734
5034	2772	2733
5035	2772	2733
5036	2773	2732
5037	2773	2732
5038	2774	2731
5039	2775	2731
5040	2775	2730
5041	2776	2730
5042	2776	2729
5043	2777	2729
5044	2778	2728
5045	2779	2728
5046	2779	2728
5047	2780	2727
5048	2781	2727
5049	2781	2726
5050	2782	2725
5051	2782	2725
5052	2783	2724
5053	2783	2724
5054	2784	2723
5055	2784	2722
5056	2785	2722
5057	2785	2721
5058	2785	2720
5059	2786	2720
5060	2786	2719
5061	2787	2719
5062	2787	2718
5063	2788	2717
5064	2788	2717
5065	2789	2716
5066	2789	2715
5067	2790	2715
5068	2790	2714
5069	2790	2713
5070	2791	2713
5071	2791	2712
5072	2792	2712
5073	2793	2711
5074	2793	2711
5075	2794	2710
5076	2794	2709
5077	2795	2709
5078	2795	2708
5079	2796	2708
5080	2796	2707
5081	2797	2706
5082	2797	2706
5083	2798	2705
5084	2798	2705
5085	2799	2704
5086	2799	2703
5087	2800	2703
5088	2800	2702
5089	2800	2701
5090	2801	2701
5091	2801	2700
5092	2802	2700
5093	2802	2699
5094	2803	2698
5095	2803	2698
5096	2804	2697
5097	2804	2696
5098	2805	2696
5099	2805	2695
5100	2806	2695
5101	2806	2694
5102	2807	2694
5103	2808	2693
5104	2808	2692
5105	2808	2692
5106	2809	2691
5107	2809	2691
5108	2810	2690
5109	2811	2690
5110	2811	2689
5111	2811	2688
5112	2812	2688
5113	2812	2687
5114	2813	2686
5115	2813	2686
5116	2814	2685
5117	2814	2684
5118	2815	2684
5119	2815	2683
5120	2815	2682
5121	2816	2682
5122	2816	2681
5123	2817	2680
5124	2817	2680
5125	2818	2679
5126	2818	2678
5127	2819	2678
5128	2819	2677
5129	2820	2677
5130	2820	2676
5131	2821	2676
5132	2821	2675
5133	2822	2675
5134	2823	2674
5135	2823	2674
5136	2824	2673
5137	2824	2672
5138	2824	2672
5139	2825	2671
5140	2825	2670
5141	2826	2670
5142	2827	2670
5143	2827	2669
5144	2828	2668
5145	2828	2668
5146	2829	2667
5147	2829	2667
5148	2830	2666
5149	2831	2666
5150	2831	2665
5151	2831	2664
5152	2832	2664
5153	2832	2663
5154	2833	2662
5155	2833	2662
5156	2834	2661
5157	2834	2661
5158	2835	2660
5159	2835	2659
5160	2836	2659
5161	2836	2658
5162	2837	2658
5163	2837	2657
5164	2838	2656
5165	2838	2656
5166	2839	2655
5167	2839	2654
5168	2840	2654
5169	2840	2653
5170	2841	2653
5171	2842	2653
5172	2843	2653
5173	2844	2652
5174	2844	2652
5175	2845	2651
5176	2845	2650
5177	2845	2650
5178	2846	2649
5179	2846	2648
5180	2847	2648
5181	2847	2647
5182	2848	2647
5183	2848	2646
5184	2849	2645
5185	2849	2645
5186	2849	2644
5187	2850	2643
5188	2850	2643
5189	2851	2642
5190	2851	2641
5191	2852	2641
5192	2852	2640
5193	2853	2640
5194	2853	2639
5195	2854	2638
5196	2854	2638
5197	2855	2637
5198	2856	2638
5199	2857	2637
5200	2858	2637
5201	2858	2636
5202	2859	2636
5203	2859	2635
5204	2860	2634
5205	2860	2634
5206	2861	2633
5207	2861	2633
5208	2862	2632
5209	2862	2631
5210	2863	2631
5211	2863	2630
5212	2864	2630
5213	2864	2629
5214	2865	2628
5215	2865	2628
5216	2865	2627
5217	2866	2626
5218	2866	2626
5219	2867	2625
5220	2867	2624
5221	2868	2624
5222	2868	2623
5223	2868	2622
5224	2869	2622
5225	2870	2622
5226	2871	2621
5227	2871	2621
5228	2872	2620
5229	2872	2620
5230	2873	2619
5231	2873	2619
5232	2874	2618
5233	2874	2617
5234	2875	2617
5235	2875	2616
5236	2876	2615
5237	2876	2615
5238	2877	2614
5239	2877	2613
5240	2877	2613
5241	2878	2612
5242	2878	2612
5243	2879	2611
5244	2879	2610
5245	2880	2610
5246	2880	2609
5247	2881	2608
5248	2881	2608
5249	2882	2607
5250	2882	2606
5251	2883	2606
5252	2883	2605
5253	2884	2605
5254	2884	2604
5255	2885	2604
5256	2885	2603
5257	2886	2602
5258	2886	2602
5259	2887	2601
5260	2887	2601
5261	2888	2600
5262	2888	2599
5263	2889	2599
5264	2889	2598
5265	2890	2598
5266	2890	2597
5267	2890	2596
5268	2891	2596
5269	2891	2595
5270	2892	2594
5271	2892	2594
5272	2893	2593
5273	2893	2592
5274	2894	2592
5275	2894	2591
5276	2895	2591
5277	2895	2590
5278	2895	2589
5279	2896	2589
5280	2896	2588
5281	2897	2587
5282	2897	2587
5283	2898	2587
5284	2899	2586
5285	2899	2586
5286	2900	2585
5287	2900	2584
5288	2901	2584
5289	2901	2583
5290	2902	2582
5291	2902	2582
5292	2903	2581
5293	2903	2581
5294	2904	2580
5295	2904	2579
5296	2905	2579
5297	2905	2578
5298	2905	2577
5299	2906	2577
5300	2906	2576
5301	2907	2576
5302	2907	2575
5303	2908	2574
5304	2908	2574
5305	2909	2573
5306	2909	2572
5307	2909	2572
5308	2910	2571
5309	2910	2570
5310	2911	2570
5311	2911	2569
5312	2912	2569
5313	2913	2568
5314	2913	2568
5315	2914	2567
5316	2914	2567
5317	2915	2566
5318	2915	2565
5319	2915	2565
5320	2916	2564
5321	2916	2563
5322	2917	2563
5323	2917	2562
5324	2918	2561
5325	2918	2561
5326	2919	2560
5327	2919	2560
5328	2920	2559
5329	2920	2558
5330	2920	2558
5331	2921	2557
5332	2921	2556
5333	2922	2556
5334	2922	2555
5335	2923	2555
5336	2923	2554
5337	2924	2553
5338	2924	2553
5339	2925	2552
5340	2925	2551
5341	2925	2551
5342	2926	2550
5343	2927	2550
5344	2927	2549
5345	2928	2549
5346	2929	2548
5347	2929	2548
5348	2929	2547
5349	2930	2547
5350	2930	2546
5351	2931	2545
5352	2931	2545
5353	2932	2544
5354	2932	2543
5355	2933	2543
5356	2933	2542
5357	2933	2541
5358	2934	2541
5359	2934	2540
5360	2935	2539
5361	2935	2539
5362	2936	2538
5363	2936	2538
5364	2937	2537
5365	2937	2537
5366	2938	2536
5367	2938	2535
5368	2939	2535
5369	2939	2534
5370	2940	2533
5371	2940	2533
5372	2941	2532
5373	2941	2532
5374	2942	2531
5375	2942	2531
5376	2943	2530
5377	2943	2530
5378	2944	2529
5379	2944	2528
5380	2945	2528
5381	2945	2527
5382	2946	2526
5383	2946	2526
5384	2947	2525
5385	2947	2524
5386	2947	2524
5387	2948	2523
5388	2948	2523
5389	2949	2522
5390	2949	2521
5391	2950	2521
5392	2950	2520
5393	2951	2520
5394	2951	2519
5395	2952	2519
5396	2952	2518
5397	2953	2517
5398	2953	2517
5399	2954	2516
5400	2954	2515
5401	2955	2515
5402	2956	2515
5403	2956	2514
5404	2957	2514
5405	2957	2513
5406	2958	2513
5407	2958	2512
5408	2959	2511
5409	2960	2511
5410	2960	2510
5411	2961	2510
5412	2961	2509
5413	2961	2508
5414	2962	2508
5415	2962	2507
5416	2963	2507
5417	2963	2506
5418	2964	2505
5419	2964	2505
5420	2965	2504
5421	2965	2503
5422	2965	2503
5423	2966	2502
5424	2966	2502
5425	2967	2501
5426	2967	2500
5427	2968	2500
5428	2968	2499
5429	2969	2499
5430	2970	2498
5431	2970	2498
5432	2971	2497
5433	2971	2497
5434	2972	2496
5435	2972	2495
5436	2973	2495
5437	2973	2494
5438	2974	2493
5439	2974	2493
5440	2975	2493
5441	2975	2492
5442	2976	2491
5443	2976	2491
5444	2977	2490
5445	2977	2490
5446	2978	2489
5447	2978	2488
5448	2979	2488
5449	2979	2487
5450	2980	2486
5451	2980	2486
5452	2981	2485
5453	2981	2485
5454	2981	2484
5455	2982	2483
5456	2982	2483
5457	2983	2482
5458	2983	2482
5459	2984	2481
5460	2984	2480
5461	2985	2480
5462	2985	2479
5463	2986	2479
5464	2986	2478
5465	2987	2477
5466	2987	2477
5467	2988	2476
5468	2988	2476
5469	2989	2475
5470	2989	2474
5471	2990	2474
5472	2990	2473
5473	2991	2473
5474	2991	2472
5475	2992	2471
5476	2992	2471
5477	2993	2470
5478	2993	2470
5479	2994	2469
5480	2994	2469
5481	2995	2468
5482	2995	2467
5483	2996	2467
5484	2996	2466
5485	2997	2466
5486	2998	2465
5487	2999	2465
5488	2999	2465
5489	3000	2464
5490	3000	2464
5491	3001	2463
5492	3001	2462
5493	3002	2462
5494	3002	2461
5495	3003	2461
5496	3003	2460
5497	3004	2459
5498	3004	2459
5499	3004	2458
5500	3005	2457
5501	3005	2457
5502	3006	2456
5503	3006	2455
5504	3007	2455
5505	3007	2454
5506	3007	2454
5507	3008	2453
5508	3008	2452
5509	3009	2452
5510	3009	2451
5511	3010	2450
5512	3010	2450
5513	3011	2449
5514	3011	2449
5515	3012	2448
5516	3014	2449
5517	3014	2448
5518	3015	2448
5519	3015	2447
5520	3016	2446
5521	3016	2446
5522	3017	2445
5523	3017	2445
5524	3018	2444
5525	3018	2443
5526	3018	2443
5527	3019	2442
5528	3019	2441
5529	3020	2441
5530	3020	2440
5531	3020	2439
5532	3021	2439
5533	3021	2438
5534	3022	2437
5535	3022	2437
5536	3023	2436
5537	3023	2436
5538	3023	2435
5539	3024	2434
5540	3024	2434
5541	3025	2433
5542	3025	2432
5543	3026	2432
5544	3027	2432
5545	3028	2432
5546	3029	2431
5547	3029	2431
5548	3030	2430
5549	3030	2430
5550	3031	2429
5551	3031	2428
5552	3032	2428
5553	3032	2427
5554	3033	2427
5555	3033	2426
5556	3034	2426
5557	3034	2425
5558	3035	2424
5559	3035	2424
5560	3036	2423
5561	3036	2422
5562	3037	2422
5563	3037	2421
5564	3038	2421
5565	3038	2420
5566	3038	2419
5567	3039	2419
5568	3040	2418
5569	3040	2418
5570	3041	2417
5571	3042	2417
5572	3042	2417
5573	3043	2416
5574	3044	2416
5575	3044	2415
5576	3045	2415
5577	3046	2414
5578	3046	2414
5579	3047	2413
5580	3047	2413
5581	3048	2412
5582	3048	2411
5583	3049	2411
5584	3049	2410
5585	3049	2410
5586	3050	2409
5587	3050	2408
5588	3051	2408
5589	3051	2407
5590	3052	2407
5591	3053	2406
5592	3053	2406
5593	3054	2405
5594	3054	2405
5595	3055	2404
5596	3056	2404
5597	3056	2403
5598	3057	2402
5599	3057	2402
5600	3058	2401
5601	3058	2401
5602	3059	2400
5603	3059	2399
5604	3059	2399
5605	3060	2398
5606	3060	2398
5607	3061	2397
5608	3061	2396
5609	3062	2396
5610	3062	2395
5611	3063	2395
5612	3063	2394
5613	3064	2393
5614	3064	2393
5615	3065	2392
5616	3065	2392
5617	3066	2391
5618	3066	2390
5619	3067	2390
5620	3067	2389
5621	3068	2389
5622	3068	2388
5623	3069	2388
5624	3070	2388
5625	3070	2387
5626	3071	2386
5627	3071	2386
5628	3072	2385
5629	3072	2385
5630	3073	2384
5631	3073	2383
5632	3074	2383
5633	3074	2382
5634	3075	2382
5635	3075	2381
5636	3076	2380
5637	3076	2380
5638	3077	2379
5639	3077	2379
5640	3078	2378
5641	3078	2377
5642	3078	2377
5643	3079	2376
5644	3079	2375
5645	3080	2375
5646	3080	2374
5647	3081	2374
5648	3081	2373
5649	3082	2372
5650	3082	2372
5651	3083	2371
5652	3083	2371
5653	3084	2371
5654	3085	2370
5655	3085	2369
5656	3086	2369
5657	3086	2368
5658	3086	2367
5659	3087	2367
5660	3087	2366
5661	3088	2366
5662	3088	2365
5663	3089	2364
5664	3089	2364
5665	3090	2363
5666	3090	2363
5667	3091	2362
5668	3091	2361
5669	3091	2361
5670	3092	2360
5671	3092	2359
5672	3093	2359
5673	3093	2358
5674	3094	2358
5675	3094	2357
5676	3095	2356
5677	3095	2356
5678	3096	2355
5679	3096	2355
5680	3096	2354
5681	3097	2354
5682	3098	2353
5683	3098	2353
5684	3099	2352
5685	3099	2351
5686	3100	2351
5687	3100	2350
5688	3101	2350
5689	3101	2349
5690	3102	2348
5691	3102	2348
5692	3102	2347
5693	3103	2346
5694	3104	2346
5695	3104	2345
5696	3105	2345
5697	3105	2344
5698	3106	2344
5699	3106	2343
5700	3106	2342
5701	3107	2342
5702	3107	2341
5703	3108	2340
5704	3108	2340
5705	3109	2339
5706	3109	2339
5707	3109	2338
5708	3110	2337
5709	3110	2337
5710	3111	2336
5711	3112	2336
5712	3112	2335
5713	3113	2335
5714	3113	2334
5715	3114	2333
5716	3114	2333
5717	3115	2332
5718	3115	2332
5719	3116	2331
5720	3116	2331
5721	3117	2330
5722	3117	2329
5723	3117	2329
5724	3118	2328
5725	3118	2327
5726	3119	2327
5727	3119	2326
5728	3119	2325
5729	3120	2325
5730	3120	2324
5731	3121	2324
5732	3121	2323
5733	3122	2322
5734	3122	2322
5735	3123	2321
5736	3123	2321
5737	3124	2320
5738	3124	2319
5739	3124	2319
5740	3125	2318
5741	3125	2317
5742	3126	2317
5743	3127	2317
5744	3127	2316
5745	3128	2316
5746	3128	2315
5747	3129	2314
5748	3129	2314
5749	3130	2313
5750	3131	2313
5751	3131	2312
5752	3132	2312
5753	3132	2311
5754	3132	2310
5755	3133	2310
5756	3133	2309
5757	3134	2309
5758	3134	2308
5759	3135	2307
5760	3135	2307
5761	3136	2306
5762	3136	2306
5763	3137	2305
5764	3137	2304
5765	3138	2304
5766	3138	2303
5767	3138	2303
5768	3139	2302
5769	3139	2301
5770	3140	2301
5771	3141	2300
5772	3142	2300
5773	3142	2300
5774	3143	2299
5775	3143	2299
5776	3144	2298
5777	3144	2297
5778	3145	2297
5779	3146	2296
5780	3146	2296
5781	3147	2295
5782	3147	2295
5783	3148	2294
5784	3148	2293
5785	3149	2293
5786	3149	2292
5787	3149	2292
5788	3150	2291
5789	3150	2291
5790	3151	2290
5791	3151	2289
5792	3152	2289
5793	3152	2288
5794	3153	2287
5795	3153	2287
5796	3154	2286
5797	3154	2286
5798	3155	2285
5799	3155	2285
5800	3156	2284
5801	3156	2283
5802	3157	2283
5803	3157	2282
5804	3158	2282
5805	3158	2281
5806	3158	2280
5807	3159	2280
5808	3160	2280
5809	3160	2279
5810	3161	2279
5811	3161	2278
5812	3162	2277
5813	3162	2277
5814	3163	2276
5815	3163	2276
5816	3164	2275
5817	3164	2274
5818	3165	2274
5819	3165	2273
5820	3166	2272
5821	3166	2272
5822	3166	2271
5823	3167	2271
5824	3167	2270
5825	3168	2269
5826	3168	2269
5827	3169	2268
5828	3170	2268
5829	3170	2267
5830	3171	2267
5831	3171	2266
5832	3171	2265
5833	3172	2265
5834	3172	2264
5835	3173	2264
5836	3174	2263
5837	3174	2263
5838	3175	2262
5839	3176	2262
5840	3176	2262
5841	3177	2261
5842	3177	2260
5843	3178	2260
5844	3178	2259
5845	3179	2259
5846	3179	2258
5847	3180	2258
5848	3181	2257
5849	3181	2257
5850	3182	2256
5851	3182	2255
5852	3183	2255
5853	3183	2254
5854	3184	2254
5855	3185	2254
5856	3185	2253
5857	3186	2252
5858	3186	2252
5859	3187	2251
5860	3187	2251
5861	3188	2250
5862	3188	2249
5863	3189	2249
5864	3189	2248
5865	3190	2248
5866	3190	2247
5867	3190	2246
5868	3191	2246
5869	3191	2245
5870	3192	2244
5871	3192	2244
5872	3193	2243
5873	3193	2243
5874	3193	2242
5875	3194	2241
5876	3194	2241
5877	3195	2240
5878	3195	2240
5879	3196	2239
5880	3196	2238
5881	3197	2238
5882	3197	2237
5883	3199	2237
5884	3199	2237
5885	3200	2236
5886	3200	2236
5887	3201	2235
5888	3201	2235
5889	3202	2234
5890	3202	2233
5891	3203	2233
5892	3203	2232
5893	3204	2232
5894	3204	2231
5895	3205	2231
5896	3205	2230
5897	3206	2229
5898	3206	2229
5899	3206	2228
5900	3207	2227
5901	3207	2227
5902	3208	2226
5903	3208	2226
5904	3209	2225
5905	3209	2224
5906	3210	2224
5907	3210	2223
5908	3211	2223
5909	3211	2222
5910	3212	2222
5911	3213	2222
5912	3214	2221
5913	3215	2221
5914	3215	2220
5915	3215	2220
5916	3216	2219
5917	3216	2218
5918	3217	2218
5919	3217	2217
5920	3218	2217
5921	3218	2216
5922	3219	2215
5923	3219	2215
5924	3220	2214
5925	3220	2214
5926	3221	2213
5927	3221	2212
5928	3222	2212
5929	3222	2211
5930	3223	2211
5931	3223	2210
5932	3223	2209
5933	3224	2209
5934	3224	2208
5935	3225	2208
5936	3226	2207
5937	3226	2207
5938	3227	2207
5939	3228	2206
5940	3228	2205
5941	3229	2205
5942	3229	2204
5943	3230	2204
5944	3230	2203
5945	3231	2203
5946	3231	2202
5947	3232	2201
5948	3232	2201
5949	3233	2200
5950	3233	2200
5951	3233	2199
5952	3234	2198
5953	3234	2198
5954	3235	2197
5955	3235	2197
5956	3236	2196
5957	3236	2195
5958	3237	2195
5959	3237	2194
5960	3238	2194
5961	3238	2193
5962	3239	2193
5963	3239	2192
5964	3240	2192
5965	3241	2191
5966	3241	2191
5967	3242	2190
5968	3242	2189
5969	3243	2189
5970	3243	2188
5971	3243	2187
5972	3244	2187
5973	3244	2186
5974	3245	2186
5975	3245	2185
5976	3245	2184
5977	3246	2184
5978	3246	2183
5979	3247	2182
5980	3247	2182
5981	3248	2181
5982	3248	2181
5983	3248	2180
5984	3249	2179
5985	3249	2179
5986	3250	2178
5987	3250	2178
5988	3251	2177
5989	3251	2176
5990	3252	2176
5991	3252	2175
5992	3253	2175
5993	3253	2174
5994	3254	2173
5995	3254	2173
5996	3255	2173
5997	3256	2172
5998	3256	2172
5999	3257	2171
6000	3258	2171
6001	3258	2170
6002	3259	2170
6003	3259	2169
6004	3260	2169
6005	3260	2168
6006	3261	2167
6007	3261	2167
6008	3262	2166
6009	3262	2165
6010	3262	2165
6011	3263	2164
6012	3263	2164
6013	3264	2163
6014	3264	2162
6015	3265	2162
6016	3265	2161
6017	3266	2161
6018	3266	2160
6019	3266	2159
6020	3267	2159
6021	3267	2158
6022	3268	2158
6023	3268	2157
6024	3269	2157
6025	3270	2156
6026	3270	2156
6027	3271	2155
6028	3271	2155
6029	3272	2154
6030	3272	2153
6031	3273	2153
6032	3273	2152
6033	3274	2152
6034	3274	2151
6035	3275	2151
6036	3275	2150
6037	3276	2149
6038	3276	2149
6039	3277	2148
6040	3277	2148
6041	3278	2147
6042	3278	2146
6043	3279	2146
6044	3279	2145
6045	3279	2145
6046	3280	2144
6047	3280	2143
6048	3281	2143
6049	3281	2142
6050	3282	2141
6051	3282	2141
6052	3283	2140
6053	3283	2140
6054	3284	2139
6055	3284	2139
6056	3285	2138
6057	3285	2138
6058	3286	2137
6059	3286	2137
6060	3287	2136
6061	3287	2135
6062	3288	2135
6063	3289	2134
6064	3289	2134
6065	3289	2133
6066	3290	2133
6067	3290	2132
6068	3291	2131
6069	3291	2131
6070	3292	2130
6071	3292	2130
6072	3293	2129
6073	3293	2128
6074	3294	2128
6075	3294	2127
6076	3294	2127
6077	3295	2126
6078	3295	2125
6079	3296	2125
6080	3296	2124
6081	3297	2124
6082	3298	2123
6083	3298	2123
6084	3299	2122
6085	3299	2122
6086	3300	2121
6087	3300	2121
6088	3301	2120
6089	3301	2119
6090	3302	2119
6091	3302	2118
6092	3303	2118
6093	3303	2117
6094	3304	2116
6095	3304	2116
6096	3304	2115
6097	3305	2115
6098	3305	2114
6099	3306	2113
6100	3306	2113
6101	3307	2112
6102	3307	2112
6103	3308	2111
6104	3308	2111
6105	3309	2110
6106	3309	2109
6107	3310	2109
6108	3310	2108
6109	3311	2108
6110	3312	2107
6111	3312	2107
6112	3313	2106
6113	3313	2106
6114	3314	2105
6115	3315	2105
6116	3315	2104
6117	3316	2104
6118	3316	2103
6119	3317	2102
6120	3317	2102
6121	3318	2101
6122	3318	2101
6123	3319	2100
6124	3319	2100
6125	3320	2099
6126	3320	2099
6127	3321	2098
6128	3321	2097
6129	3322	2097
6130	3322	2096
6131	3323	2096
6132	3323	2095
6133	3324	2095
6134	3324	2094
6135	3325	2093
6136	3325	2093
6137	3326	2093
6138	3327	2092
6139	3328	2092
6140	3328	2091
6141	3329	2091
6142	3329	2090
6143	3330	2090
6144	3330	2089
6145	3331	2089
6146	3331	2088
6147	3332	2088
6148	3333	2087
6149	3333	2087
6150	3334	2086
6151	3335	2086
6152	3335	2085
6153	3336	2084
6154	3336	2084
6155	3337	2083
6156	3337	2083
6157	3338	2082
6158	3338	2082
6159	3339	2081
6160	3339	2080
6161	3340	2080
6162	3340	2079
6163	3341	2079
6164	3342	2078
6165	3342	2078
6166	3342	2077
6167	3343	2077
6168	3343	2076
6169	3344	2076
6170	3344	2075
6171	3345	2074
6172	3345	2074
6173	3346	2073
6174	3347	2073
6175	3347	2072
6176	3348	2072
6177	3348	2071
6178	3349	2071
6179	3349	2070
6180	3350	2070
6181	3350	2069
6182	3351	2069
6183	3361	2074
6184	3362	2073
6185	3362	2073
6186	3363	2072
6187	3364	2072
6188	3364	2071
6189	3365	2071
6190	3365	2070
6191	3366	2070
6192	3366	2069
6193	3367	2069
6194	3368	2068
6195	3368	2068
6196	3369	2067
6197	3370	2067
6198	3371	2067
6199	3373	2067
6200	3373	2066
6201	3374	2066
6202	3374	2065
6203	3375	2065
6204	3375	2064
6205	3376	2063
6206	3376	2063
6207	3377	2062
6208	3377	2062
6209	3378	2061
6210	3378	2061
6211	3379	2060
6212	3379	2060
6213	3380	2059
6214	3380	2058
6215	3381	2058
6216	3381	2057
6217	3382	2057
6218	3383	2056
6219	3383	2056
6220	3384	2055
6221	3385	2055
6222	3385	2055
6223	3387	2054
6224	3387	2054
6225	3388	2053
6226	3388	2053
6227	3389	2052
6228	3389	2052
6229	3390	2051
6230	3390	2051
6231	3391	2050
6232	3391	2049
6233	3392	2049
6234	3393	2048
6235	3393	2048
6236	3394	2047
6237	3394	2047
6238	3395	2046
6239	3395	2046
6240	3396	2045
6241	3396	2045
6242	3397	2044
6243	3397	2043
6244	3398	2043
6245	3399	2043
6246	3400	2042
6247	3400	2042
6248	3401	2041
6249	3402	2041
6250	3402	2040
6251	3403	2040
6252	3403	2039
6253	3404	2039
6254	3404	2038
6255	3405	2038
6256	3405	2037
6257	3406	2036
6258	3406	2036
6259	3406	2035
6260	3407	2034
6261	3408	2034
6262	3408	2033
6263	3409	2033
6264	3409	2032
6265	3410	2032
6266	3410	2031
6267	3411	2030
6268	3411	2030
6269	3411	2029
6270	3412	2029
6271	3413	2028
6272	3414	2028
6273	3414	2027
6274	3415	2027
6275	3415	2026
6276	3416	2026
6277	3416	2025
6278	3417	2025
6279	3417	2024
6280	3418	2024
6281	3419	2023
6282	3419	2023
6283	3420	2022
6284	3420	2021
6285	3421	2021
6286	3421	2020
6287	3422	2020
6288	3422	2019
6289	3423	2019
6290	3423	2018
6291	3424	2017
6292	3424	2017
6293	3425	2016
6294	3425	2016
6295	3426	2015
6296	3426	2015
6297	3427	2014
6298	3428	2014
6299	3428	2013
6300	3428	2012
6301	3429	2012
6302	3429	2011
6303	3430	2011
6304	3430	2010
6305	3431	2010
6306	3431	2009
6307	3432	2009
6308	3433	2008
6309	3433	2007
6310	3434	2007
6311	3434	2006
6312	3435	2006
6313	3435	2005
6314	3436	2005
6315	3436	2004
6316	3437	2003
6317	3437	2003
6318	3437	2002
6319	3438	2002
6320	3439	2001
6321	3439	2001
6322	3440	2000
6323	3440	2000
6324	3441	1999
6325	3442	1999
6326	3442	1998
6327	3443	1998
6328	3443	1997
6329	3444	1996
6330	3444	1996
6331	3445	1995
6332	3445	1995
6333	3446	1994
6334	3447	1994
6335	3447	1993
6336	3448	1993
6337	3448	1992
6338	3449	1991
6339	3449	1991
6340	3450	1990
6341	3450	1990
6342	3451	1989
6343	3451	1989
6344	3452	1988
6345	3452	1988
6346	3453	1987
6347	3453	1986
6348	3454	1986
6349	3454	1985
6350	3455	1985
6351	3456	1984
6352	3456	1984
6353	3457	1983
6354	3457	1983
6355	3458	1982
6356	3459	1982
6357	3459	1981
6358	3460	1981
6359	3460	1980
6360	3461	1980
6361	3461	1979
6362	3462	1978
6363	3462	1978
6364	3463	1977
6365	3463	1977
6366	3464	1976
6367	3464	1976
6368	3465	1975
6369	3465	1974
6370	3466	1974
6371	3466	1973
6372	3467	1973
6373	3467	1972
6374	3468	1972
6375	3468	1971
6376	3469	1971
6377	3470	1970
6378	3470	1970
6379	3471	1969
6380	3471	1969
6381	3472	1968
6382	3472	1967
6383	3473	1967
6384	3474	1966
6385	3474	1966
6386	3474	1965
6387	3475	1965
6388	3475	1964
6389	3476	1963
6390	3476	1963
6391	3477	1962
6392	3477	1962
6393	3478	1961
6394	3478	1960
6395	3478	1960
6396	3479	1959
6397	3479	1959
6398	3480	1958
6399	3480	1957
6400	3481	1957
6401	3481	1956
6402	3482	1956
6403	3482	1955
6404	3482	1954
6405	3483	1954
6406	3484	1953
6407	3484	1953
6408	3485	1952
6409	3485	1952
6410	3486	1951
6411	3486	1950
6412	3486	1950
6413	3487	1949
6414	3487	1949
6415	3488	1948
6416	3488	1948
6417	3489	1947
6418	3489	1946
6419	3490	1946
6420	3490	1945
6421	3491	1945
6422	3491	1944
6423	3492	1943
6424	3492	1943
6425	3492	1942
6426	3493	1942
6427	3493	1941
6428	3494	1940
6429	3494	1940
6430	3495	1939
6431	3495	1939
6432	3496	1938
6433	3496	1937
6434	3497	1937
6435	3497	1936
6436	3498	1936
6437	3499	1935
6438	3499	1935
6439	3500	1934
6440	3500	1934
6441	3501	1933
6442	3501	1933
6443	3502	1932
6444	3502	1932
6445	3503	1931
6446	3503	1930
6447	3503	1930
6448	3504	1929
6449	3504	1929
6450	3505	1928
6451	3505	1927
6452	3506	1927
6453	3506	1926
6454	3507	1926
6455	3507	1925
6456	3507	1924
6457	3508	1924
6458	3508	1923
6459	3509	1923
6460	3509	1922
6461	3510	1921
6462	3510	1921
6463	3511	1920
6464	3511	1920
6465	3513	1920
6466	3514	1919
6467	3514	1919
6468	3515	1918
6469	3515	1918
6470	3516	1917
6471	3516	1917
6472	3517	1916
6473	3517	1916
6474	3518	1915
6475	3518	1914
6476	3519	1914
6477	3519	1913
6478	3520	1913
6479	3520	1912
6480	3521	1911
6481	3521	1911
6482	3522	1910
6483	3522	1910
6484	3523	1909
6485	3523	1908
6486	3523	1908
6487	3524	1907
6488	3524	1907
6489	3525	1906
6490	3525	1905
6491	3526	1905
6492	3526	1904
6493	3527	1904
6494	3527	1903
6495	3528	1903
6496	3528	1902
6497	3529	1902
6498	3529	1901
6499	3530	1900
6500	3530	1900
6501	3531	1899
6502	3531	1899
6503	3532	1898
6504	3533	1898
6505	3533	1897
6506	3534	1897
6507	3534	1896
6508	3535	1896
6509	3535	1895
6510	3536	1894
6511	3536	1894
