,cols_used,mse_val,mse_train,aggregated_shap
30,"('bart_Score', 'mean_future', 'mean_trustworthy', 'norm_rsi_gspc_14', 'log_return_5')",0.001707942341454327,0.003643876487308473,"[[0.00409195 0.00189289 0.00469237 0.00392054 0.0042304 ]
 [0.0043661  0.00188885 0.00464094 0.00353116 0.00326559]
 [0.00447596 0.00207784 0.00402454 0.00293238 0.00267251]
 [0.00376479 0.00189312 0.00301005 0.00244592 0.00220252]
 [0.00223271 0.00168442 0.00188799 0.00220961 0.0016612 ]
 [0.00233527 0.00143785 0.00113667 0.00197747 0.00130654]
 [0.00549864 0.00114393 0.00093003 0.00202243 0.0013667 ]
 [0.00748491 0.00125116 0.00086504 0.00218998 0.00272037]
 [0.00759467 0.00091333 0.00065961 0.00219557 0.00471793]
 [0.00491972 0.00107579 0.00177109 0.0018349  0.0056153 ]]"
31,"('bart_Score', 'mean_future', 'mean_clickbait', 'norm_slowk_14', 'minmax_TSLA_Volume')",0.0031744283623993397,0.0030930849316965314,"[[0.00262702 0.00148189 0.00190079 0.00622206 0.00407408]
 [0.0021313  0.00119814 0.00187995 0.00367027 0.00374974]
 [0.00156808 0.00152467 0.00175528 0.00184978 0.00318804]
 [0.00104725 0.00188687 0.00121534 0.00402241 0.00244986]
 [0.00099751 0.00188069 0.00066731 0.00699319 0.00233261]
 [0.00169591 0.00163581 0.00062353 0.00841375 0.00309288]
 [0.00233125 0.00100832 0.00057774 0.00802299 0.00363285]
 [0.00214117 0.00097238 0.00054387 0.00630064 0.00419582]
 [0.0013229  0.00133519 0.00058022 0.00379446 0.00565195]
 [0.00020571 0.00146735 0.00057142 0.00114161 0.00517609]]"
32,"('bart_Score', 'mean_future', 'norm_rsi_14', 'norm_roc_14', 'EURUSD=X_Close')",0.0020891083404421806,0.0032119623121543103,"[[0.00681108 0.00211047 0.0076133  0.00584404 0.00114542]
 [0.00742753 0.00222587 0.00910068 0.00505508 0.00096898]
 [0.00711371 0.00210134 0.01041636 0.00380294 0.00075508]
 [0.00640676 0.00199004 0.01065788 0.00282061 0.00069973]
 [0.00333785 0.0013826  0.00955247 0.00269132 0.00077561]
 [0.00202334 0.00087448 0.00650409 0.00312043 0.00078012]
 [0.00582853 0.00080405 0.00418299 0.00359231 0.00048984]
 [0.00649812 0.00152001 0.0054146  0.00351756 0.0003739 ]
 [0.00496661 0.00131934 0.00761549 0.002169   0.00070704]
 [0.00185185 0.00069682 0.00707833 0.00056692 0.00079167]]"
33,"('bart_Score', 'mean_future', 'log_return_1', 'minmax_daily_variation', 'minmax_low_open_pressure')",0.0026707325596362352,0.0037452128222760033,"[[0.00360071 0.00153878 0.00112691 0.0040525  0.00193322]
 [0.00237042 0.00291172 0.00209504 0.00393687 0.00125661]
 [0.00164568 0.00485142 0.00432831 0.00314306 0.0023735 ]
 [0.00123998 0.00586932 0.00587011 0.00232318 0.0031706 ]
 [0.00153968 0.0054526  0.00655129 0.00194946 0.00354184]
 [0.00266329 0.00452213 0.00755179 0.00164671 0.00327667]
 [0.00326518 0.00283101 0.00755163 0.00176787 0.00229717]
 [0.00355517 0.00122262 0.00834196 0.00203851 0.00142158]
 [0.00325147 0.00064449 0.0068899  0.00192773 0.00145745]
 [0.00171239 0.00081757 0.00346382 0.00133623 0.00180233]]"
34,"('bart_Score', 'mean_future', 'minmax_high_close_pressure', 'minmax_low_norm', 'minmax_high_norm')",0.002425334881991148,0.0037441606750140896,"[[0.00118472 0.00108831 0.0013899  0.00182591 0.00129162]
 [0.00089004 0.00097595 0.00275483 0.0019546  0.00141198]
 [0.00120898 0.00087518 0.00442864 0.00203923 0.00176844]
 [0.00126053 0.00098442 0.00550584 0.00213086 0.00229391]
 [0.00097068 0.00120499 0.00581034 0.00173945 0.00240369]
 [0.00216865 0.00131943 0.00483983 0.0009023  0.00163695]
 [0.003949   0.0012682  0.00275717 0.0012869  0.00145501]
 [0.00435607 0.00085877 0.00191564 0.00238603 0.00427997]
 [0.00379811 0.00033172 0.00375573 0.00291836 0.00704033]
 [0.00203906 0.00070247 0.0038653  0.00213877 0.00669088]]"
35,"('bart_Score', 'mean_influential', 'mean_trustworthy', 'minmax_TSLA_Volume', 'minmax_daily_variation')",0.0018764522392302752,0.0035165522205023434,"[[0.00115151 0.00348951 0.00156881 0.00283066 0.00418538]
 [0.00062436 0.00303299 0.0018879  0.00328514 0.00373504]
 [0.00070972 0.00284418 0.0033053  0.00362127 0.00313179]
 [0.00112356 0.00269293 0.00443607 0.00312625 0.00307377]
 [0.00178626 0.00266684 0.00485275 0.00199838 0.00278846]
 [0.00291755 0.00240828 0.00492175 0.00112758 0.00190336]
 [0.00380819 0.00134717 0.00410942 0.00310416 0.00180325]
 [0.00335408 0.00140619 0.00336592 0.00606342 0.00281308]
 [0.00169872 0.0028259  0.002688   0.00783384 0.00370501]
 [0.00047202 0.00371244 0.0020796  0.00590368 0.00292631]]"
36,"('bart_Score', 'mean_influential', 'mean_clickbait', 'norm_roc_14', 'minmax_low_open_pressure')",0.002414555288851261,0.0032084611750527892,"[[0.00256976 0.00515476 0.00243782 0.00531385 0.00193287]
 [0.00288081 0.00388127 0.0023081  0.00356405 0.00219551]
 [0.0044033  0.00324028 0.00446506 0.00453445 0.00215342]
 [0.00332447 0.00338085 0.00579853 0.00658629 0.00168379]
 [0.00157957 0.00492831 0.00532087 0.0066381  0.00176723]
 [0.00342191 0.00658096 0.0037921  0.00396921 0.00260172]
 [0.0062283  0.00645733 0.00125923 0.00223538 0.00333696]
 [0.00671351 0.00500125 0.00125397 0.00634473 0.00342118]
 [0.00509356 0.00156316 0.00208316 0.00915445 0.00194392]
 [0.00191285 0.00206929 0.00131197 0.00740449 0.00036394]]"
37,"('bart_Score', 'mean_influential', 'norm_rsi_14', 'norm_slowk_14', 'log_return_1')",0.00224873679690063,0.0035258565511087376,"[[0.00252544 0.0042684  0.00490515 0.01071521 0.00272597]
 [0.00283067 0.00437671 0.00462594 0.01274181 0.00331659]
 [0.00188401 0.00424064 0.00739491 0.01678098 0.00324639]
 [0.00138964 0.00390465 0.00976339 0.02064227 0.00230965]
 [0.00315713 0.00388183 0.0098965  0.01941213 0.00158178]
 [0.00498722 0.00311726 0.00675829 0.01327852 0.00273179]
 [0.00541736 0.00199224 0.00208402 0.00582242 0.00488178]
 [0.00365842 0.00100199 0.00438526 0.00963069 0.00676293]
 [0.00135402 0.00201709 0.00750519 0.01272616 0.00594363]
 [0.0026172  0.00237313 0.00666843 0.01079651 0.0025996 ]]"
38,"('bart_Score', 'mean_influential', 'norm_rsi_gspc_14', 'EURUSD=X_Close', 'minmax_low_norm')",0.0016061323694884777,0.0029470783217893713,"[[0.00672726 0.00254246 0.00629396 0.00111187 0.00407813]
 [0.00656842 0.00230246 0.0050022  0.00103397 0.00432557]
 [0.00598334 0.00224787 0.00402305 0.00090153 0.00441781]
 [0.00454372 0.00205248 0.00355974 0.00070197 0.00376707]
 [0.00272071 0.00199679 0.00329009 0.00046382 0.00292848]
 [0.003491   0.0022079  0.00301609 0.00035349 0.00186903]
 [0.00649231 0.00204697 0.00239794 0.00059491 0.0014377 ]
 [0.00688606 0.0015181  0.0015715  0.00087641 0.00203571]
 [0.00543123 0.00107944 0.00105891 0.00091045 0.00241442]
 [0.00234799 0.00114576 0.000697   0.00062308 0.00255713]]"
39,"('bart_Score', 'mean_influential', 'log_return_5', 'minmax_high_close_pressure', 'minmax_close_norm')",0.001904097618535161,0.003001595001044934,"[[0.00335115 0.00389127 0.00203335 0.00306005 0.00280496]
 [0.00276446 0.00369798 0.00195798 0.00270421 0.00198698]
 [0.00205906 0.00332662 0.00213507 0.00251895 0.00125821]
 [0.0017126  0.00294684 0.00236714 0.00253526 0.00161327]
 [0.00170531 0.00235213 0.00257675 0.00340923 0.00265483]
 [0.00283476 0.00312153 0.00211826 0.0040378  0.00287361]
 [0.00440016 0.00306729 0.00086216 0.00373558 0.00232795]
 [0.00483905 0.00252681 0.00251187 0.00307201 0.00167038]
 [0.00421561 0.0011461  0.00495662 0.00421965 0.00135618]
 [0.00219136 0.00106182 0.00532208 0.00489374 0.00128961]]"
40,"('bart_Score', 'mean_trustworthy', 'norm_roc_14', 'log_return_1', 'minmax_high_close_pressure')",0.00243802135810256,0.002565484295019609,"[[0.00539534 0.0072248  0.00366059 0.00286415 0.00824019]
 [0.00404533 0.00445236 0.00262311 0.00265506 0.00820378]
 [0.00222652 0.00166145 0.00217063 0.00239141 0.00762319]
 [0.00172024 0.00110233 0.00217174 0.00205448 0.00573484]
 [0.00219208 0.00153628 0.00285495 0.00235802 0.00358529]
 [0.00400139 0.00152063 0.00368988 0.00313716 0.00284078]
 [0.00593119 0.0015882  0.00406099 0.0034858  0.00414734]
 [0.00672471 0.00302526 0.00418157 0.00388046 0.00506315]
 [0.00587206 0.00348151 0.00365693 0.0039348  0.00415213]
 [0.0032333  0.00250425 0.00242426 0.00238509 0.00266473]]"
41,"('bart_Score', 'mean_clickbait', 'log_return_5', 'EURUSD=X_Close', 'minmax_high_norm')",0.0023210952058434486,0.0037508706555733507,"[[0.00319094 0.00157891 0.00132628 0.00066102 0.00209109]
 [0.00369025 0.00136678 0.00111262 0.00060972 0.0022835 ]
 [0.00316105 0.00115891 0.00091365 0.00052935 0.00245042]
 [0.00214904 0.00116011 0.00065857 0.00040877 0.00266282]
 [0.00200026 0.00095365 0.00055076 0.00038569 0.00265557]
 [0.00256177 0.00070806 0.00071722 0.00029623 0.00206358]
 [0.00533204 0.00059728 0.00094256 0.00030322 0.00139111]
 [0.00684691 0.00049424 0.00090843 0.00054026 0.00179262]
 [0.0060235  0.00042611 0.00189105 0.00072569 0.00238719]
 [0.00243253 0.00032967 0.00293174 0.00052835 0.00257952]]"
42,"('bart_Score', 'mean_clickbait', 'minmax_daily_variation', 'minmax_close_norm', 'minmax_open_norm')",0.0024307179264724255,0.003132977816290669,"[[0.00279874 0.0022334  0.00233374 0.00212145 0.00361254]
 [0.00323539 0.00144335 0.00235069 0.00480811 0.00467206]
 [0.0029589  0.00207741 0.00216682 0.00737531 0.00586627]
 [0.00193059 0.00379208 0.00148403 0.00907316 0.0067168 ]
 [0.00114287 0.00458477 0.00119639 0.00930508 0.00622502]
 [0.0025883  0.0049174  0.00233741 0.0077096  0.00447066]
 [0.00414464 0.00390081 0.00297419 0.00427579 0.00253275]
 [0.00350065 0.00276593 0.00207892 0.00155212 0.00084347]
 [0.00115189 0.00129202 0.00108849 0.00455022 0.00138284]
 [0.00157288 0.00076592 0.00139898 0.00525385 0.0014839 ]]"
43,"('bart_Score', 'norm_rsi_14', 'norm_rsi_gspc_14', 'minmax_daily_variation', 'minmax_high_norm')",0.0017295840661972761,0.00237868592177659,"[[0.00643414 0.00799476 0.00241426 0.00199491 0.00853213]
 [0.0073296  0.00564839 0.00216951 0.00332056 0.00612929]
 [0.00681436 0.00445972 0.00183917 0.00366475 0.00410497]
 [0.00463528 0.0041505  0.00266767 0.0026735  0.00268747]
 [0.00199369 0.00389244 0.00414052 0.00120106 0.00195576]
 [0.0017556  0.00283034 0.00511739 0.00210098 0.00151474]
 [0.00428528 0.0011795  0.00494275 0.00389635 0.00143625]
 [0.00512908 0.00168504 0.00366785 0.00463146 0.00194758]
 [0.00420895 0.00329933 0.00197128 0.00368966 0.00283938]
 [0.00226808 0.00324804 0.00052971 0.00203795 0.00255272]]"
44,"('bart_Score', 'norm_rsi_14', 'log_return_5', 'minmax_low_open_pressure', 'minmax_open_norm')",0.002846341347321868,0.0028272582961955677,"[[0.0030679  0.00307847 0.00264938 0.00247005 0.00401037]
 [0.00326645 0.0028761  0.00173898 0.00218501 0.00476344]
 [0.00273998 0.00378807 0.00157541 0.00268262 0.00632751]
 [0.00171616 0.00443075 0.00149492 0.00349533 0.0067405 ]
 [0.00366484 0.00424461 0.00132393 0.00410633 0.00551817]
 [0.00608453 0.00261457 0.0014823  0.00425581 0.00284843]
 [0.00765176 0.00297976 0.0023692  0.0034899  0.00269611]
 [0.00732829 0.0064436  0.00408074 0.00221003 0.00622766]
 [0.00493742 0.00796315 0.00545277 0.00123003 0.00852288]
 [0.0018779  0.00627776 0.00479414 0.00126873 0.00731646]]"
45,"('bart_Score', 'norm_roc_14', 'minmax_TSLA_Volume', 'minmax_low_norm', 'minmax_open_norm')",0.002668342087417841,0.0026781846035341082,"[[0.0049776  0.00710814 0.00430973 0.00132673 0.00171876]
 [0.00439871 0.00707382 0.00370782 0.0016517  0.00175737]
 [0.00344287 0.0054242  0.00274696 0.00200806 0.00218941]
 [0.00210035 0.00355639 0.00187747 0.00211424 0.0028705 ]
 [0.00272458 0.0045855  0.00260821 0.00182192 0.0033778 ]
 [0.00452445 0.00651389 0.00331924 0.00112121 0.00341884]
 [0.00522439 0.0076346  0.00353362 0.00115502 0.00257767]
 [0.00427785 0.0079677  0.00326537 0.00156895 0.00138777]
 [0.00249291 0.00576967 0.00313762 0.00178273 0.00074362]
 [0.00104821 0.00216973 0.00306053 0.00115858 0.00108531]]"
46,"('vader_Score', 'mean_future', 'mean_trustworthy', 'mean_clickbait', 'norm_roc_14')",0.0017119128024205565,0.003486279559670587,"[[0.00839134 0.00133303 0.00486924 0.00155315 0.00270044]
 [0.00688472 0.00146744 0.00341769 0.00157062 0.00229363]
 [0.00565688 0.00131395 0.00260658 0.00171409 0.00193045]
 [0.00467019 0.00087559 0.00180381 0.00217013 0.0019416 ]
 [0.00569043 0.00073644 0.00166195 0.00295952 0.00163773]
 [0.00705794 0.00151977 0.00174997 0.0040499  0.00150676]
 [0.00885619 0.00186657 0.00161512 0.00383978 0.00270031]
 [0.0108637  0.00197021 0.00354368 0.00344542 0.00429155]
 [0.0095487  0.00097191 0.00630166 0.00176853 0.0047199 ]
 [0.00580238 0.00046759 0.00669392 0.00027015 0.00353655]]"
47,"('vader_Score', 'mean_future', 'norm_rsi_14', 'norm_rsi_gspc_14', 'norm_slowk_14')",0.0025176971685141325,0.0030143594862345386,"[[0.00811452 0.00824731 0.00441735 0.00443657 0.01150484]
 [0.00861845 0.00891277 0.00426314 0.00294228 0.00923066]
 [0.00894427 0.00872983 0.00515852 0.00199703 0.00810048]
 [0.00789166 0.00763096 0.00737807 0.00147238 0.01044281]
 [0.00632917 0.00551706 0.00798528 0.00110047 0.01145757]
 [0.00463573 0.00374487 0.00619055 0.00078798 0.01000573]
 [0.00501738 0.0024039  0.00252943 0.00171244 0.00612163]
 [0.00511218 0.00463508 0.00270993 0.00319019 0.00358883]
 [0.00491758 0.00406034 0.00539369 0.00381748 0.00869906]
 [0.00412502 0.00228341 0.00488091 0.00272402 0.01106749]]"
48,"('vader_Score', 'mean_future', 'minmax_TSLA_Volume', 'log_return_5', 'EURUSD=X_Close')",0.0032623072620481253,0.0037096940361586147,"[[0.0028283  0.00360522 0.00178448 0.00160573 0.00028695]
 [0.0036992  0.00288785 0.00197013 0.00255819 0.000282  ]
 [0.00344631 0.0019448  0.00156282 0.00362791 0.00025074]
 [0.00184102 0.00175803 0.00157368 0.00411387 0.00019841]
 [0.00258256 0.00377588 0.00296741 0.00384689 0.00014122]
 [0.00635255 0.0063008  0.0046663  0.00284975 0.00016757]
 [0.00899048 0.00698473 0.0055335  0.0017026  0.00025128]
 [0.00946256 0.00783823 0.00530193 0.00122465 0.00033542]
 [0.00558092 0.00558    0.00400928 0.00136376 0.00035897]
 [0.00098759 0.00277082 0.00332048 0.00183821 0.00032038]]"
49,"('vader_Score', 'mean_future', 'log_return_1', 'minmax_high_close_pressure', 'minmax_open_norm')",0.002110580215230584,0.002693029854737868,"[[0.00493365 0.00526648 0.00286211 0.00135942 0.00302002]
 [0.00500859 0.00646629 0.00306573 0.00222006 0.00347226]
 [0.00514567 0.00698406 0.00287968 0.0029267  0.00416816]
 [0.00452453 0.00643575 0.00298242 0.00331324 0.00466744]
 [0.00389632 0.00611485 0.00287197 0.00281495 0.00522233]
 [0.00417397 0.00545459 0.00288477 0.00283904 0.00446259]
 [0.00438791 0.00373839 0.00228259 0.00407047 0.0032938 ]
 [0.004572   0.00368271 0.00332487 0.00478502 0.00130377]
 [0.00415014 0.00243491 0.00304059 0.00530628 0.00131508]
 [0.00220368 0.00148744 0.00134186 0.00468203 0.00257419]]"
50,"('vader_Score', 'mean_influential', 'mean_trustworthy', 'norm_rsi_14', 'minmax_low_open_pressure')",0.002632022835314274,0.004699208365678326,"[[0.00401722 0.00360209 0.00065543 0.00493766 0.00136401]
 [0.0033526  0.00330683 0.00168584 0.00563661 0.00131801]
 [0.00234458 0.00236899 0.00284994 0.00576258 0.00126884]
 [0.00246071 0.00107303 0.00367045 0.00504836 0.00141478]
 [0.0046835  0.00080946 0.00390158 0.00348028 0.00155645]
 [0.00722957 0.00261268 0.00394982 0.00190361 0.00149773]
 [0.00903718 0.00430925 0.00325575 0.00290624 0.0011898 ]
 [0.00997623 0.00615442 0.00274118 0.00504792 0.00094215]
 [0.0079147  0.00652654 0.00157242 0.00617286 0.00140956]
 [0.003838   0.00536973 0.00076506 0.0053396  0.00151457]]"
51,"('vader_Score', 'mean_influential', 'mean_clickbait', 'EURUSD=X_Close', 'minmax_daily_variation')",0.0025061024352908134,0.004153145426717059,"[[0.00266532 0.00428852 0.00281268 0.00027309 0.00261699]
 [0.00246241 0.00295669 0.0037646  0.00025811 0.00307609]
 [0.00155624 0.00145966 0.0043538  0.00024135 0.0038323 ]
 [0.00127117 0.00176657 0.00449485 0.00022732 0.004478  ]
 [0.00281588 0.00281522 0.0041828  0.00021702 0.00453749]
 [0.00505049 0.00489438 0.00380351 0.00021019 0.00382966]
 [0.00698328 0.00672419 0.00296689 0.00020159 0.00329788]
 [0.00856853 0.00873561 0.00221387 0.00020539 0.00291635]
 [0.00776034 0.0090351  0.00116766 0.00024747 0.0025449 ]
 [0.00509514 0.00720741 0.00027874 0.00034911 0.00186238]]"
52,"('vader_Score', 'mean_influential', 'norm_rsi_gspc_14', 'norm_roc_14', 'minmax_high_close_pressure')",0.0014886391581967473,0.0014112043232677198,"[[0.0083979  0.00584369 0.00614627 0.01165376 0.00407286]
 [0.00631837 0.00427619 0.00603456 0.0077417  0.00345732]
 [0.00405431 0.00239835 0.00495861 0.0046639  0.0034609 ]
 [0.00451313 0.00270833 0.00371647 0.00216993 0.00361281]
 [0.00577433 0.00367177 0.00298432 0.00261638 0.00276332]
 [0.00764011 0.00599868 0.00208113 0.0034118  0.00242467]
 [0.00912093 0.00734292 0.00140264 0.00370515 0.00193562]
 [0.00999975 0.00885732 0.00090804 0.00399773 0.00197424]
 [0.007931   0.00812634 0.00068463 0.00423886 0.00152316]
 [0.00383786 0.00639947 0.00139413 0.00458576 0.00091702]]"
53,"('vader_Score', 'mean_influential', 'norm_slowk_14', 'minmax_TSLA_Volume', 'minmax_low_norm')",0.0028433380648493767,0.003403965174004251,"[[0.00759734 0.00369477 0.01145635 0.0023382  0.00189371]
 [0.00754561 0.00447666 0.00499985 0.00191972 0.0030398 ]
 [0.00610742 0.00461199 0.00426319 0.00127035 0.00354344]
 [0.00348615 0.00378059 0.00951032 0.00085024 0.00346804]
 [0.00155725 0.00274096 0.01223508 0.00095632 0.0031183 ]
 [0.00207275 0.00162691 0.01140984 0.00110353 0.00248896]
 [0.00380287 0.00166181 0.0073368  0.00135087 0.00174139]
 [0.00507423 0.00360919 0.00351104 0.00204633 0.00140239]
 [0.00452061 0.0048129  0.00584383 0.00262417 0.00117232]
 [0.00252999 0.00476423 0.00968208 0.00259659 0.0005727 ]]"
54,"('vader_Score', 'mean_influential', 'log_return_5', 'minmax_high_norm', 'minmax_open_norm')",0.0013476989697664976,0.0031681533566973066,"[[0.00403125 0.00452654 0.00542292 0.00579634 0.00132896]
 [0.00576769 0.00608932 0.00445473 0.0062196  0.00162253]
 [0.00693231 0.00714498 0.00353526 0.00646767 0.00191073]
 [0.00721521 0.00670209 0.00263055 0.00640757 0.00310516]
 [0.0069614  0.00610777 0.00215694 0.00588762 0.00392646]
 [0.00555698 0.00446865 0.00259629 0.00491192 0.00369066]
 [0.00321399 0.00243509 0.00275994 0.00347647 0.00251349]
 [0.00379449 0.00365356 0.00251122 0.00223912 0.0022889 ]
 [0.00641919 0.00541891 0.0018771  0.00200684 0.00401272]
 [0.00534335 0.00540911 0.00168999 0.00199659 0.00507662]]"
55,"('vader_Score', 'mean_trustworthy', 'log_return_5', 'log_return_1', 'minmax_low_norm')",0.0019177926005795598,0.0037801971056443803,"[[0.00421671 0.002551   0.00402027 0.00109301 0.00389496]
 [0.00452523 0.00273572 0.00326551 0.00149141 0.00429275]
 [0.00489807 0.00319611 0.00288959 0.00131568 0.00422704]
 [0.00463283 0.00307341 0.00264187 0.0009588  0.00384841]
 [0.00506936 0.00343456 0.00246442 0.00071762 0.00328058]
 [0.0063932  0.00463857 0.00215937 0.00080142 0.00222327]
 [0.00780538 0.00557498 0.00173358 0.00085712 0.00124051]
 [0.01010846 0.00843174 0.00159371 0.00178049 0.00115991]
 [0.00898308 0.0090013  0.00197047 0.00237359 0.00241524]
 [0.00515327 0.00785057 0.00215134 0.00147169 0.00306575]]"
56,"('vader_Score', 'mean_trustworthy', 'minmax_daily_variation', 'minmax_high_close_pressure', 'minmax_high_norm')",0.0019021998159587383,0.001713658734001277,"[[0.00448982 0.00339283 0.00233146 0.00314897 0.00664894]
 [0.00510409 0.0035614  0.00316374 0.00312461 0.00412811]
 [0.00445102 0.00338726 0.00368066 0.00327078 0.00228834]
 [0.00367934 0.00295965 0.00325024 0.00313182 0.00313297]
 [0.00305625 0.00225751 0.00218974 0.00285392 0.00400358]
 [0.00526613 0.00360735 0.00172432 0.00191599 0.00359864]
 [0.00867327 0.00527554 0.00172963 0.00264343 0.00274518]
 [0.01147026 0.00749128 0.00176263 0.00491343 0.00251712]
 [0.00962715 0.0064472  0.00143781 0.00669721 0.00284396]
 [0.00411336 0.00399484 0.00223727 0.00572899 0.00245293]]"
57,"('vader_Score', 'mean_clickbait', 'norm_rsi_14', 'minmax_low_norm', 'minmax_close_norm')",0.0027956266421824694,0.0038521484163338924,"[[0.00111964 0.0020392  0.00641094 0.00517818 0.00301406]
 [0.00206491 0.00113086 0.00864856 0.00514547 0.00210569]
 [0.00250704 0.00062504 0.00993246 0.00602415 0.00154096]
 [0.00205729 0.0020881  0.0094475  0.00702429 0.00153986]
 [0.00225364 0.00371834 0.00717563 0.00661763 0.00182601]
 [0.00464299 0.00585173 0.00409386 0.00454588 0.00190118]
 [0.00756652 0.00650059 0.00451148 0.00174842 0.0013085 ]
 [0.00902756 0.00774978 0.00895341 0.0038282  0.00099105]
 [0.00667871 0.00611824 0.01082512 0.00797471 0.00221668]
 [0.00172868 0.00381114 0.00861119 0.00887114 0.00287174]]"
58,"('vader_Score', 'mean_clickbait', 'minmax_TSLA_Volume', 'minmax_low_open_pressure', 'minmax_open_norm')",0.002499593188986182,0.0028836387934036345,"[[0.00333696 0.0009562  0.00356633 0.0008287  0.00216327]
 [0.00569622 0.0010445  0.00402718 0.00142522 0.00195945]
 [0.00604908 0.00120205 0.00377782 0.00210727 0.00248307]
 [0.00447363 0.00206447 0.00263929 0.00267863 0.00212793]
 [0.00198624 0.00369868 0.00140506 0.0029821  0.00149003]
 [0.00189103 0.00558196 0.00149578 0.00282319 0.00099097]
 [0.00406802 0.00614656 0.00287817 0.00238467 0.00218216]
 [0.00511123 0.0068727  0.00453418 0.00233618 0.00268124]
 [0.00302434 0.00524316 0.00564485 0.00228499 0.00236278]
 [0.00123734 0.00324603 0.0047366  0.00166899 0.00160295]]"
59,"('vader_Score', 'norm_rsi_gspc_14', 'log_return_5', 'minmax_low_open_pressure', 'minmax_close_norm')",0.001987028867006302,0.0026004642800315524,"[[0.00543865 0.00556156 0.00781233 0.00285376 0.00629195]
 [0.00517159 0.00463229 0.00722339 0.00269951 0.00474109]
 [0.00507297 0.00396946 0.00556272 0.0029126  0.00401788]
 [0.00389599 0.00335664 0.00367231 0.00309798 0.00339497]
 [0.00352454 0.00286131 0.00212762 0.002762   0.00273138]
 [0.00319174 0.00230373 0.00162505 0.00230143 0.0021915 ]
 [0.00258407 0.00164336 0.00151175 0.00187658 0.00190227]
 [0.00243958 0.00110983 0.00215507 0.00174358 0.00193461]
 [0.00226196 0.00072783 0.00271359 0.00138405 0.00177351]
 [0.00197129 0.000746   0.00256268 0.00082601 0.0012129 ]]"
60,"('vader_Score', 'norm_slowk_14', 'norm_roc_14', 'minmax_close_norm', 'minmax_high_norm')",0.0028943398501724005,0.0026140102785766907,"[[0.01448504 0.0143892  0.008287   0.00258193 0.01237688]
 [0.01164623 0.01593176 0.00620994 0.00251885 0.01467856]
 [0.00930972 0.01495261 0.00457708 0.00212627 0.01494087]
 [0.00800682 0.01260744 0.00391765 0.0013569  0.01338342]
 [0.00655155 0.00779424 0.00421084 0.00102238 0.00974752]
 [0.00580806 0.00515376 0.00452813 0.00192277 0.00452539]
 [0.00504288 0.00795316 0.00446194 0.00304741 0.00234725]
 [0.00393231 0.01146268 0.00393519 0.00437853 0.00623853]
 [0.0022588  0.01301672 0.00271349 0.00502472 0.0098066 ]
 [0.0020717  0.00931038 0.00121879 0.00384615 0.00923486]]"
61,"('vader_Score', 'minmax_TSLA_Volume', 'log_return_1', 'minmax_daily_variation', 'minmax_close_norm')",0.0028450670652091503,0.0018174391190864537,"[[0.00324554 0.00331437 0.00148584 0.00412452 0.0065706 ]
 [0.00528    0.00275105 0.00133443 0.00526077 0.00480042]
 [0.0059013  0.00204044 0.00145511 0.00586981 0.00299693]
 [0.00530645 0.00166182 0.00216057 0.00685878 0.00205796]
 [0.00412305 0.00261367 0.00282999 0.00736653 0.00168047]
 [0.00339181 0.00374762 0.00322472 0.00666419 0.00207288]
 [0.00301574 0.00479156 0.003168   0.0044707  0.00243189]
 [0.00303946 0.00693313 0.0030766  0.00160416 0.00228076]
 [0.00279121 0.00855956 0.00225884 0.00172779 0.00187905]
 [0.00232289 0.00711021 0.00103062 0.00204009 0.00134745]]"
62,"('mean_future', 'mean_influential', 'mean_trustworthy', 'minmax_low_norm', 'minmax_close_norm')",0.0027868414763361216,0.005223358439241216,"[[0.00181974 0.00174772 0.00198361 0.00329351 0.0033852 ]
 [0.00153213 0.00193668 0.00193272 0.00318155 0.00271632]
 [0.00115949 0.00206452 0.00181589 0.00278136 0.00212116]
 [0.00082635 0.00194694 0.00155646 0.00233963 0.00142438]
 [0.00046742 0.00187851 0.00140967 0.00175812 0.00062932]
 [0.0002977  0.00162406 0.00134436 0.00106611 0.00048519]
 [0.0004227  0.0010293  0.00122632 0.0006494  0.00144198]
 [0.00079176 0.00035939 0.00116446 0.00059643 0.00248079]
 [0.00088727 0.00121049 0.00103783 0.00073888 0.00294124]
 [0.00071596 0.00191758 0.00078483 0.0009351  0.00191138]]"
63,"('mean_future', 'mean_influential', 'mean_clickbait', 'norm_rsi_14', 'minmax_high_norm')",0.002265184884890914,0.0037933283127936602,"[[0.00133575 0.00633837 0.00146735 0.01065476 0.01383928]
 [0.00101789 0.00552222 0.00164036 0.00675972 0.00869742]
 [0.0008283  0.00472945 0.00200413 0.00465017 0.00518433]
 [0.00109611 0.00462146 0.00245606 0.00395578 0.00353615]
 [0.00124743 0.00464025 0.00257962 0.00345992 0.00217322]
 [0.00140901 0.00431321 0.00249051 0.00292155 0.00135936]
 [0.0012148  0.00304711 0.00175163 0.00354289 0.00094284]
 [0.00093776 0.001125   0.00112993 0.00569935 0.00200887]
 [0.00033278 0.00193711 0.00034672 0.00637725 0.00343984]
 [0.00087894 0.00307082 0.00056448 0.00483005 0.0037975 ]]"
